,timestamp,network,vault,version,totalAssets,totalDebt,totalGain,totalLoss,netTotalGain,netTotalGainDelta,tokenPriceUSDC,totalAssetsUSDC,totalDebtUSDC,netTotalGainUSDC,netTotalGainDeltaUSDC,pricePerShare,apy
93,2022-06-30,ETH,yvUSDC,0.4.3,97848386.202512,30697404.989339,5998293.38663,1370.684472,5996922.702158,2125446.252039,1.000145030000000101466639534919522702693939208984375,97862577.15396296024370693188,30701857.03398460694993252671,5997792.435857494583227594139,2125754.505508933431831888706,1.016973,0.001354868121902683840145254
94,2022-07-31,ETH,yvUSDC,0.4.3,75892924.940973,45505684.816534,6087379.802043,1370.684472,6086009.117571,89086.415413,1,75892924.940973,45505684.816534,6086009.117571,89086.415413,1.017319,0.000340225355048757439971366
95,2022-08-31,ETH,yvUSDC,0.4.3,65142400.139701,38393784.549665,6173048.369986,1370.684474,6171677.685512,85668.567941,1.00004778000000005278025128063745796680450439453125,65145512.64357967835201224840,38395619.00469078502013359615,6171972.568271814089102699064,85672.66118517622550160854278,1.0175,0.000177918627293896997893483
96,2021-09-30,ETH,yvUSDT,0.3.5,131719449.300875,131078645.709764,2323624.111204,0,2323624.111204,0,1,131719449.300875,131078645.709764,2323624.111204,0,1.022106,0
97,2021-10-31,ETH,yvUSDT,0.3.5,131470596.358616,131143730.892228,3238282.842019,0,3238282.842019,914658.730815,1.0008552799999999027846797616803087294101715087890625,131583040.5302695843115238731,131255895.5023854920146602041,3241052.480568121695509296491,915441.0201342913642811585750,1.027384,0.005163847976628647126618961
98,2021-11-30,ETH,yvUSDT,0.3.5,129090323.033888,129090323.033885,3785862.773494,0,3785862.773494,547579.931475,1.0008999999999999008792883614660240709781646728515625,129206504.3246184864044753152,129206504.3246154837044753152,3789270.049990144224742587725,548072.7534133274457234875132,1.031399,0.003907983772377222148680532
99,2021-12-31,ETH,yvUSDT,0.3.5,36213908.663133,35977352.121939,6613337.35112,28.21701,6613309.13411,2827446.360616,1.0002144299999999876860101721831597387790679931640625,36221674.01156763516325229710,35985066.74555450693674525194,6614727.225987627125863778594,2828052.649939106854062854277,1.040065,0.008402179951696676068136580
100,2022-01-31,ETH,yvUSDT,0.3.5,55318777.417585,30120819.601146,6775991.728419,518.646348,6775473.082071,162163.947961,1.0004029500000000130199850900680758059024810791015625,55341068.11894541659599965718,30132956.78540428217287262211,6778203.258949420597666558507,162229.2919238308870613721846,1.044229,0.004003595929100585059587622
101,2022-02-28,ETH,yvUSDT,0.3.5,49084260.060939,31843961.677697,6840248.456321,518.646348,6839729.809973,64256.727902,1.0004060200000000069309180616983212530612945556640625,49104189.25220894279297898460,31856890.96301737875664788915,6842506.877070445284865606877,64282.81741866277048535811600,1.045242,0.000970093724652351160521303
102,2022-03-31,ETH,yvUSDT,0.3.5,39257901.918935,29341702.467022,7035584.454183,518.646348,7035065.807835,195335.997862,1.000249670000000090652747530839405953884124755859375,39267703.43930710406028667125,29349028.20987694404264594587,7036822.252715242802198044541,195384.7674005862232477448979,1.047223,0.001895254878774484760466954
103,2022-04-30,ETH,yvUSDT,0.3.5,43318835.056946,24706180.309639,7098103.404013,518.646348,7097584.757665,62518.949830,1.000058090000000010633129932102747261524200439453125,43321351.44807445845375480167,24707615.49165318719221402536,7097997.056363572835319540932,62522.58155579562536477211676,1.049579,0.002249759602300560625578315
104,2022-05-31,ETH,yvUSDT,0.3.5,48327613.331367,17003992.122521,8477988.220836,518.646348,8477469.574488,1379884.816823,0.99961613000000004713996304417378269135951995849609375,48309061.81043749042787190645,16997464.80006492866529756026,8474215.328242441691067602449,1379355.120438366220037719270,1.050592,0.000965148883504719511346931
105,2022-06-30,ETH,yvUSDT,0.3.5,24808600.138408,4348687.118556,8498176.11988,518.646348,8497657.473532,20187.899044,0.99892269000000000200856220544665120542049407958984375,24781873.58539289172734961661,4344002.234436308444374608590,8488502.862159189258148073636,20166.15041848090840054865103,1.050601,0.000008566598641527824312388
106,2022-07-31,ETH,yvUSDT,0.3.5,9187684.268768,3502685.548651,8504902.754093,518.646348,8504384.107745,6726.634213,1.00030397000000004226194505463354289531707763671875,9190477.049155177797249407746,3503750.259977223592500304201,8506969.185382231607061813885,6728.678908001725894280645512,1.050646,0.000042832626277721037767906
107,2022-08-31,ETH,yvUSDT,0.3.5,8091763.578440,2830726.736203,8509724.948465,518.646348,8509206.302117,4822.194372,1.0000577600000000177971060111303813755512237548828125,8092230.958704290838409974223,2830890.238979283135658743813,8509697.793873010429359246629,4822.472901946926805821104445,1.050765,0.000113263649221526565560617
108,2021-09-30,ETH,yvUSDT,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2021-10-31,ETH,yvUSDT,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2021-11-30,ETH,yvUSDT,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2021-12-31,ETH,yvUSDT,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2022-01-31,ETH,yvUSDT,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2022-02-28,ETH,yvUSDT,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
114,2022-03-31,ETH,yvUSDT,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2022-04-30,ETH,yvUSDT,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
116,2022-05-31,ETH,yvUSDT,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2022-06-30,ETH,yvUSDT,0.4.3,0,0,0,0,0,0,0,0,0,0,0,1,0
118,2022-07-31,ETH,yvUSDT,0.4.3,9422248.685701,1884449.73714,0,0,0,0,1.00030397000000004226194505463354289531707763671875,9425112.766633992931172556246,1885022.553326598525440511249,0E-50,0E-50,1,0
119,2022-08-31,ETH,yvUSDT,0.4.3,10210487.094792,3150391.653148,7224.154446,0.000002,7224.154444,7224.154444,1.0000577600000000177971060111303813755512237548828125,10211076.85252659536763712125,3150573.619769885884547854228,7224.571711160685568569042481,7224.571711160685568569042481,1.0005,0.0005
120,2021-09-30,ETH,yvTUSD,0.4.3,456962.216053063440134629,450267.152913775857916212,1679.316686891999246225,0,1679.316686891999246225,0,1.0147053607750000647769184070057235658168792724609375,463682.0103006672641663755184,456888.4938425050535412736628,1704.011644628223917382726688,0,1.008991406164426155,0
121,2021-10-31,ETH,yvTUSD,0.4.3,147369.11870749446119807,147369.11870749446119807,5459.702330041396756247,0,5459.702330041396756247,3780.385643149397510022,1.1781971484000000049974232751992531120777130126953125,173629.8754233910686288263855,173629.8754233910686288263855,6432.605716367609339447668786,4454.039584610920160378168024,1.012321760253404593,0.003300676367144122609158401
122,2021-11-30,ETH,yvTUSD,0.4.3,480913.235940141860942254,480913.235940141860942254,9385.670483126614367554,0,9385.670483126614367554,3925.968153085217611307,1.2128176454779999726696360085043124854564666748046875,583260.0584921287263897560002,583260.0584921287263897560002,11383.10677657798290850073775,4761.483451646425777534476487,1.051106154915060214,0.038312319446681757866913405
123,2021-12-31,ETH,yvTUSD,0.4.3,114066.968623056520850913,114066.968623056520850913,9596.88015578330760076,0,9596.88015578330760076,211.209672656693233206,1.0204720840999998987541630413033999502658843994140625,116402.1571977397835960205869,116402.1571977397835960205869,9793.348293430123603694764379,215.5335748380545061199940627,1.051106154915060214,0
124,2022-01-31,ETH,yvTUSD,0.4.3,29562.838115142656261795,29562.838115142656261795,9842.826277029065621603,0,9842.826277029065621603,245.946121245758020843,1.000115459999999956153260427527129650115966796875,29566.25144043142933665292299,29566.25144043142933665292299,9843.962729751010965943829856,245.9745181849170452801510057,1.051471913459057171,0.000347974885587568376778445
125,2022-02-28,ETH,yvTUSD,0.4.3,29275.758184024715357783,29275.758184024715357783,9954.293753403961421765,0,9954.293753403961421765,111.467476374895800162,0.99989581000000005150951665200409479439258575439453125,29272.70794277952333067002627,29272.70794277952333067002627,9953.256615537794775765326155,111.4558625785323055102169517,1.053028189276834394,0.001480092618601193077885814
126,2022-03-31,ETH,yvTUSD,0.4.3,15715.732256251502137734,14691.633222927207335381,10021.559425023430668851,0,10021.559425023430668851,67.265671619469247086,1,15715.732256251502137734,14691.633222927207335381,10021.559425023430668851,67.265671619469247086,1.055297594827238398,0.002155123265942685753379633
127,2022-04-30,ETH,yvTUSD,0.4.3,14894.023131947952740589,14691.633222927207335381,10021.559425023430668851,0,10021.559425023430668851,0E-18,1.000108589999999963993104756809771060943603515625,14895.64047391985043248956990,14693.22858737888447182545061,10022.64766616139360234209014,0E-66,1.055297594827238398,0
128,2022-05-31,ETH,yvTUSD,0.4.3,14419.331049695503702125,14419.331049695503702125,10021.559425023430668851,0,10021.559425023430668851,0E-18,1.0002993000000000023419488570652902126312255859375,14423.64675547867760015238188,14423.64675547867760015238188,10024.55887775934020512016675,0E-67,1.055297594827238398,0
129,2022-06-30,ETH,yvTUSD,0.4.3,14425.823062373758745702,14419.331049695503702125,10021.559425023430668851,0,10021.559425023430668851,0E-18,1.00044501999999990715650710626505315303802490234375,14432.24284215297497647521133,14425.74794039923785644145982,10026.01921939875366553067081,0E-68,1.055297594827238398,0
130,2022-07-31,ETH,yvTUSD,0.4.3,12163.976376246519542092,12162.976376246519542091,10021.559425023430668851,0,10021.559425023430668851,0E-18,1.0001256599999999163941311053349636495113372802734375,12165.50490151795766275784513,12164.50477585795766284045087,10022.81873418077827528766441,0E-70,1.055297594827238398,0
131,2022-08-31,ETH,yvTUSD,0.4.3,9151.678704555852293901,9151.678704555852293901,10021.559425023430668851,0,10021.559425023430668851,0E-18,1,9151.678704555852293901,9151.678704555852293901,10021.559425023430668851,0E-18,1.055297594827238398,0
132,2021-09-30,ETH,yvLUSD,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
133,2021-10-31,ETH,yvLUSD,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2021-11-30,ETH,yvLUSD,0.4.3,6207.232714740295400402,6202.659010208537228944,71.113499175478895677,0,71.113499175478895677,0,1.0011813800000000096446228781132958829402923583984375,6214.565815324835350448545565,6209.986707510017450477836858,71.19751124113482362063777535,0,1.009852040723519592,0
135,2021-12-31,ETH,yvLUSD,0.4.3,3531737.814726152763859664,3294021.982019258644932922,10772.780149697333191338,0,10772.780149697333191338,10701.666650521854295661,0.99829699999999998993871486163698136806488037109375,3525723.265227674090168989804,3288412.262583879814318506821,10754.43410510239852452513857,10683.44171221601547012296969,1.017101846821251814,0.007179077533514730288622337
136,2022-01-31,ETH,yvLUSD,0.4.3,1476418.935197277845062775,1329474.160160963975545033,32527.045839832638846832,0,32527.045839832638846832,21754.265690135305655494,1.0129823099999999413967088912613689899444580078125,1495586.263503878730680503257,1346733.805845163181862829808,32949.32203230955460626767928,22036.68631114700486058681122,1.030203489419068193,0.012881347761547125128376361
137,2022-02-28,ETH,yvLUSD,0.4.3,5634026.858188609616375872,5618671.129491004631252329,62452.499992905969207091,0,62452.499992905969207091,29925.454153073330360259,1.0109999999999998987476601541857235133647918701171875,5696001.153628683751697604446,5680476.511915405113292505934,63139.47749282792854490724750,30254.63414875713396419959505,1.034874706571630456,0.004534266482825021900563620
138,2022-03-31,ETH,yvLUSD,0.4.3,4806074.078583850782702312,4724532.757510073497233861,103634.662942788402972593,0,103634.662942788402972593,41182.162949882433765502,1.00237569000000004137973519391380250453948974609375,4817491.820711601850042342750,4735756.782736762799240418932,103880.8667751949602420258689,41279.99900258084166868136303,1.039529765164496237,0.004498185686929409853223206
139,2022-04-30,ETH,yvLUSD,0.4.3,2872513.901745341829639422,2833084.458254173556769094,122846.089865117437575008,0,122846.089865117437575008,19211.426922329034602415,1.001574839999999966266841511242091655731201171875,2877037.651538366366867444639,2837546.112982410463884349198,123039.5528012806149764120065,19241.68184590339461120615807,1.042563626742402317,0.002918494188019713594602447
140,2022-05-31,ETH,yvLUSD,0.4.3,1610663.906240988369084019,1054082.738810172967543629,133123.092938945030717616,0,133123.092938945030717616,10277.003073827593142608,1.0060000000000000053290705182007513940334320068359375,1620327.889678434307881864651,1060407.235243034010966172021,133921.8314965787016113440459,10338.66509227055875623052210,1.047599174822571832,0.004829967160760830331152612
141,2022-06-30,ETH,yvLUSD,0.4.3,1013427.251183379467470599,277423.204955395253458867,138283.28087118867225746,0,138283.28087118867225746,5160.187932243641539844,1.01424862999999998436351233976893126964569091796875,1027867.201117408487805741893,281376.1055562188425912340952,140253.6281755083151463829973,5233.713540820646177310652487,1.049365636573143059,0.001686200020986467825927021
142,2022-07-31,ETH,yvLUSD,0.4.3,1035407.422378480012258124,580146.674727702832797883,138981.408314423465604454,0,138981.408314423465604454,698.127443234793346994,1.0305559200000000696917368259164504706859588623046875,1067045.248744083129393623844,597873.5901089485827720578647,143228.1131083663335514421800,719.4593695400802823749949493,1.049595709262376444,0.000219249307595702305960558
143,2022-08-31,ETH,yvLUSD,0.4.3,1146792.484483988399011,1039849.8222789247210112,144109.822956687278113616,0,144109.822956687278113616,5128.414642263812509162,1.009427450000000003882405508193187415599822998046875,1157603.813291836979895569710,1049652.954485968173909415715,145468.4111071203001531609796,5176.762514883022508312084552,1.052516605929230874,0.002782877865332687256258303
144,2021-09-30,ETH,yvsUSD,0.3.3,187584.353268903325740545,0E-18,34599.836256413391152657,11950.660974810635203361,22649.175281602755949296,0,1.0078904300000000038295411286526359617710113525390625,189064.4744774668793274299644,0E-70,22827.88701371997286965695191,0,1.028057184712288869,0
145,2021-10-31,ETH,yvsUSD,0.3.3,244503.523500257498314179,0E-18,34599.836256413391152657,11950.660974810635203361,22649.175281602755949296,0E-18,0.99780751000000000860978843775228597223758697509765625,243967.4519700184208568237553,0E-71,22599.51719128959491790933548,0E-71,1.03150164524652118,0.003350456166692978789001082
146,2021-11-30,ETH,yvsUSD,0.3.3,760457.331480550734949671,0,217263.206399044841010251,20760.246064798941855002,196502.960334245899155249,173853.785052643143205953,0.99802473000000002656406650203280150890350341796875,758955.2229273971677002860888,0E-50,196114.8139317864784779423175,173510.3768866422134027360850,1.040985753098674391,0.009194467014045896303176840
147,2021-12-31,ETH,yvsUSD,0.3.3,554683.412545810913382151,0,217263.206399044841010251,20760.246064798941855002,196502.960334245899155249,0E-18,0.99682934999999994740704778450890444219112396240234375,552924.7055838225088371976722,0E-53,195879.9182230621120604216067,0E-71,1.040985753098674391,0
148,2022-01-31,ETH,yvsUSD,0.3.3,430813.522296884835276626,0,217263.206399044841010251,20760.246064798941855002,196502.960334245899155249,0E-18,1.0034371699999999894004076850251294672489166259765625,432294.3016113180143594460605,0E-52,197178.3744144179570495971790,0E-70,1.040985753098674391,0
